[train: 1, 250 / 30000] FPS: 9.9 (9.3)  ,  DataTime: 0.006 (0.001)  ,  ForwardTime: 0.194  ,  TotalTime: 0.202  ,  Loss/total: 5.31387  ,  Loss/giou: 1.07489  ,  Loss/l1: 0.23492  ,  Loss/location: 1.98952  ,  IoU: 0.09481
[train: 1, 300 / 30000] FPS: 9.9 (9.6)  ,  DataTime: 0.006 (0.001)  ,  ForwardTime: 0.195  ,  TotalTime: 0.202  ,  Loss/total: 5.35359  ,  Loss/giou: 1.07778  ,  Loss/l1: 0.23052  ,  Loss/location: 2.04541  ,  IoU: 0.09668
[train: 1, 350 / 30000] FPS: 9.9 (9.8)  ,  DataTime: 0.005 (0.001)  ,  ForwardTime: 0.196  ,  TotalTime: 0.203  ,  Loss/total: 5.34114  ,  Loss/giou: 1.07104  ,  Loss/l1: 0.22549  ,  Loss/location: 2.07159  ,  IoU: 0.10187
[train: 1, 400 / 30000] FPS: 9.9 (9.7)  ,  DataTime: 0.005 (0.001)  ,  ForwardTime: 0.197  ,  TotalTime: 0.203  ,  Loss/total: 5.30649  ,  Loss/giou: 1.06681  ,  Loss/l1: 0.22300  ,  Loss/location: 2.05790  ,  IoU: 0.10298
[train: 1, 450 / 30000] FPS: 9.9 (10.4)  ,  DataTime: 0.005 (0.001)  ,  ForwardTime: 0.196  ,  TotalTime: 0.202  ,  Loss/total: 5.27626  ,  Loss/giou: 1.06389  ,  Loss/l1: 0.22176  ,  Loss/location: 2.03968  ,  IoU: 0.10310
[train: 1, 500 / 30000] FPS: 10.0 (10.5)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.195  ,  TotalTime: 0.201  ,  Loss/total: 5.24458  ,  Loss/giou: 1.05913  ,  Loss/l1: 0.22028  ,  Loss/location: 2.02490  ,  IoU: 0.10547
[train: 1, 550 / 30000] FPS: 10.0 (10.4)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.195  ,  TotalTime: 0.200  ,  Loss/total: 5.20917  ,  Loss/giou: 1.05515  ,  Loss/l1: 0.21717  ,  Loss/location: 2.01303  ,  IoU: 0.10871
[train: 1, 600 / 30000] FPS: 10.0 (10.5)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.194  ,  TotalTime: 0.200  ,  Loss/total: 5.17961  ,  Loss/giou: 1.05138  ,  Loss/l1: 0.21534  ,  Loss/location: 2.00013  ,  IoU: 0.11018
[train: 1, 650 / 30000] FPS: 10.0 (10.5)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.194  ,  TotalTime: 0.199  ,  Loss/total: 5.20311  ,  Loss/giou: 1.05011  ,  Loss/l1: 0.21545  ,  Loss/location: 2.02562  ,  IoU: 0.10985
[train: 1, 700 / 30000] FPS: 10.1 (10.2)  ,  DataTime: 0.004 (0.001)  ,  ForwardTime: 0.193  ,  TotalTime: 0.199  ,  Loss/total: 5.20055  ,  Loss/giou: 1.04919  ,  Loss/l1: 0.21328  ,  Loss/location: 2.03579  ,  IoU: 0.11149
